"HomeTeam","AwayTeam",HF,AF,HC,AC,HTHG,HTAG,RedsPerGame,YellowsPerGame,FaulesPerGame,AwayRedsPerGame,AwayYellowsPerGame,AwayFaulesPerGame,WinsPerGame,AwayWinsPerGame,Paciencia
"Tottenham","Hull",14,11,4,10,0,0,0.0743,1.4907,11.2771,0.1263,1.7368,12.2526,0.4644,0.2158,0.1564
"Wolves","Wigan",14,16,6,11,0,0,0.0789,1.6908,11.3684,0.0888,1.7039,12.1382,0.2105,0.2796,0.1442
"Aston Villa","West Ham",7,12,1,5,0,0,0.0702,1.6509,12.3825,0.0789,1.7491,11.8281,0.3070,0.3123,0.1411
"Blackburn","Fulham",14,9,1,5,1,0,0.1184,1.7895,13.5289,0.0636,1.4254,11.5987,0.3447,0.3026,0.1614
"Bolton","Arsenal",13,5,1,4,0,1,0.0895,1.7553,12.7421,0.0882,1.5186,11.0464,0.3053,0.5728,0.1508
"Arsenal","Bolton",16,17,1,4,1,2,0.0882,1.5186,11.0464,0.0895,1.7553,12.7421,0.5728,0.3053,0.1266
"Liverpool","Tottenham",11,17,2,7,1,0,0.0604,1.3607,10.9412,0.0743,1.4907,11.2771,0.5217,0.4644,0.1442
"Man United","Hull",6,10,1,3,1,0,0.0604,1.5062,11.1223,0.1263,1.7368,12.2526,0.6362,0.2158,0.1499
"Bolton","Burnley",12,11,3,8,1,0,0.0895,1.7553,12.7421,0.0395,1.6513,10.6316,0.3053,0.2632,0.1564
"Portsmouth","West Ham",16,9,3,7,0,0,0.0789,1.5658,13.1184,0.0789,1.7491,11.8281,0.3026,0.3123,0.1594
"Tottenham","Fulham",11,16,1,3,1,0,0.0743,1.4907,11.2771,0.0636,1.4254,11.5987,0.4644,0.3026,0.1695
"Wolves","Liverpool",10,11,0,1,0,0,0.0789,1.6908,11.3684,0.0604,1.3607,10.9412,0.2105,0.5217,0.1417
"Aston Villa","Arsenal",16,15,2,6,0,0,0.0702,1.6509,12.3825,0.0882,1.5186,11.0464,0.3070,0.5728,0.1261
"Blackburn","Wigan",20,13,3,7,1,0,0.1184,1.7895,13.5289,0.0888,1.7039,12.1382,0.3447,0.2796,0.1450
"Chelsea","Birmingham",11,8,0,0,2,0,0.0882,1.6115,11.1981,0.1053,1.6184,12.2500,0.5913,0.2719,0.1499
"Everton","Sunderland",10,19,0,1,2,0,0.0851,1.5139,12.1517,0.0959,1.8233,12.2895,0.3824,0.2387,0.1508
"Birmingham","Tottenham",12,8,4,10,0,0,0.1053,1.6184,12.2500,0.0743,1.4907,11.2771,0.2719,0.4644,0.1692
"Burnley","Chelsea",12,12,1,3,0,1,0.0395,1.6513,10.6316,0.0882,1.6115,11.1981,0.2632,0.5913,0.1508
"Fulham","Aston Villa",10,15,0,2,0,2,0.0636,1.4254,11.5987,0.0702,1.6509,12.3825,0.3026,0.3070,0.1450
"Hull","Wolves",15,10,2,4,1,0,0.1263,1.7368,12.2526,0.0789,1.6908,11.3684,0.2158,0.2105,0.1695
"Liverpool","Bolton",12,10,1,5,1,0,0.0604,1.3607,10.9412,0.0895,1.7553,12.7421,0.5217,0.3053,0.1499
"West Ham","Blackburn",17,13,0,1,0,0,0.0789,1.7491,11.8281,0.1184,1.7895,13.5289,0.3123,0.3447,0.1417
"Wigan","Everton",19,10,0,2,0,0,0.0888,1.7039,12.1382,0.0851,1.5139,12.1517,0.2796,0.3824,0.1261
"Arsenal","Man United",9,12,1,2,0,2,0.0882,1.5186,11.0464,0.0604,1.5062,11.1223,0.5728,0.6362,0.1309
"Man City","Portsmouth",9,14,1,5,2,0,0.0855,1.6201,11.5378,0.0789,1.5658,13.1184,0.4951,0.3026,0.1564
"Sunderland","Stoke",7,16,2,7,0,0,0.0959,1.8233,12.2895,0.0789,1.8105,11.7605,0.2387,0.3053,0.1442
"Hull","Chelsea",9,12,1,5,1,1,0.1263,1.7368,12.2526,0.0882,1.6115,11.1981,0.2158,0.5913,0.1526
"Fulham","Portsmouth",12,12,0,1,0,0,0.0636,1.4254,11.5987,0.0789,1.5658,13.1184,0.3026,0.3026,0.1677
"Bolton","Fulham",8,12,0,0,0,0,0.0895,1.7553,12.7421,0.0636,1.4254,11.5987,0.3053,0.3026,0.1526
"Burnley","West Ham",15,13,2,5,1,0,0.0395,1.6513,10.6316,0.0789,1.7491,11.8281,0.2632,0.3123,0.1442
"Hull","Man City",14,14,2,8,1,0,0.1263,1.7368,12.2526,0.0855,1.6201,11.5378,0.2158,0.4951,0.1508
"Liverpool","Everton",11,23,5,9,0,0,0.0604,1.3607,10.9412,0.0851,1.5139,12.1517,0.5217,0.3824,0.1564
"Man United","Portsmouth",9,11,1,6,2,0,0.0604,1.5062,11.1223,0.0789,1.5658,13.1184,0.6362,0.3026,0.1450
"Stoke","Blackburn",13,20,2,7,2,0,0.0789,1.8105,11.7605,0.1184,1.7895,13.5289,0.3053,0.3447,0.1499
"Sunderland","Wigan",12,14,4,13,0,1,0.0959,1.8233,12.2895,0.0888,1.7039,12.1382,0.2387,0.2796,0.1692
"Tottenham","Aston Villa",10,13,0,0,0,0,0.0743,1.4907,11.2771,0.0702,1.6509,12.3825,0.4644,0.3070,0.1309
"Birmingham","Wolves",12,18,5,13,0,1,0.1053,1.6184,12.2500,0.0789,1.6908,11.3684,0.2719,0.2105,0.1261
"Chelsea","Arsenal",11,14,2,6,2,0,0.0882,1.6115,11.1981,0.0882,1.5186,11.0464,0.5913,0.5728,0.1695
"Fulham","Burnley",9,9,1,2,2,0,0.0636,1.4254,11.5987,0.0395,1.6513,10.6316,0.3026,0.2632,0.1309
"Man City","Bolton",8,18,0,2,1,0,0.0855,1.6201,11.5378,0.0895,1.7553,12.7421,0.4951,0.3053,0.1411
"Portsmouth","Sunderland",10,15,5,7,0,1,0.0789,1.5658,13.1184,0.0959,1.8233,12.2895,0.3026,0.2387,0.1614
"Wigan","Stoke",12,7,2,7,1,0,0.0888,1.7039,12.1382,0.0789,1.8105,11.7605,0.2796,0.3053,0.1594
"Arsenal","Liverpool",19,13,3,8,0,0,0.0882,1.5186,11.0464,0.0604,1.3607,10.9412,0.5728,0.5217,0.1442
"Aston Villa","Man United",9,10,0,1,1,1,0.0702,1.6509,12.3825,0.0604,1.5062,11.1223,0.3070,0.6362,0.1417
"Blackburn","Hull",14,13,1,5,1,0,0.1184,1.7895,13.5289,0.1263,1.7368,12.2526,0.3447,0.2158,0.1261
"Everton","Chelsea",13,15,1,4,1,1,0.0851,1.5139,12.1517,0.0882,1.6115,11.1981,0.3824,0.5913,0.1266
"West Ham","Birmingham",12,9,1,4,1,0,0.0789,1.7491,11.8281,0.1053,1.6184,12.2500,0.3123,0.2719,0.1695
"Wolves","Tottenham",15,10,2,5,1,0,0.0789,1.6908,11.3684,0.0743,1.4907,11.2771,0.2105,0.4644,0.1526
"Stoke","Man City",21,14,5,9,0,0,0.0789,1.8105,11.7605,0.0855,1.6201,11.5378,0.3053,0.4951,0.1266
"Wigan","Bolton",6,9,0,1,0,0,0.0888,1.7039,12.1382,0.0895,1.7553,12.7421,0.2796,0.3053,0.1442
"Arsenal","Sunderland",8,10,1,7,1,0,0.0882,1.5186,11.0464,0.0959,1.8233,12.2895,0.5728,0.2387,0.1499
"Everton","Man United",12,10,5,11,1,1,0.0851,1.5139,12.1517,0.0604,1.5062,11.1223,0.3824,0.6362,0.1442
"Portsmouth","Stoke",10,10,2,5,1,0,0.0789,1.5658,13.1184,0.0789,1.8105,11.7605,0.3026,0.3053,0.1695
"West Ham","Hull",13,12,1,3,1,0,0.0789,1.7491,11.8281,0.1263,1.7368,12.2526,0.3123,0.2158,0.1564
"Wolves","Chelsea",12,14,0,1,0,1,0.0789,1.6908,11.3684,0.0882,1.6115,11.1981,0.2105,0.5913,0.1614
"Aston Villa","Burnley",5,12,0,3,1,1,0.0702,1.6509,12.3825,0.0395,1.6513,10.6316,0.3070,0.2632,0.1692
"Blackburn","Bolton",15,12,0,1,1,0,0.1184,1.7895,13.5289,0.0895,1.7553,12.7421,0.3447,0.3053,0.1309
"Fulham","Birmingham",9,16,1,3,0,1,0.0636,1.4254,11.5987,0.1053,1.6184,12.2500,0.3026,0.2719,0.1508
"Man City","Liverpool",7,15,1,8,0,0,0.0855,1.6201,11.5378,0.0604,1.3607,10.9412,0.4951,0.5217,0.1417
"Wigan","Tottenham",17,13,3,10,0,1,0.0888,1.7039,12.1382,0.0743,1.4907,11.2771,0.2796,0.4644,0.1266
"Man United","West Ham",10,12,0,1,1,0,0.0604,1.5062,11.1223,0.0789,1.7491,11.8281,0.6362,0.3123,0.1266
"Birmingham","Wigan",16,18,1,5,1,0,0.1053,1.6184,12.2500,0.0888,1.7039,12.1382,0.2719,0.2796,0.1677
"Bolton","Wolves",10,6,0,2,1,0,0.0895,1.7553,12.7421,0.0789,1.6908,11.3684,0.3053,0.2105,0.1594
"Burnley","Portsmouth",12,13,1,4,1,1,0.0395,1.6513,10.6316,0.0789,1.5658,13.1184,0.2632,0.3026,0.1526
"Chelsea","Man City",21,12,7,7,1,1,0.0882,1.6115,11.1981,0.0855,1.6201,11.5378,0.5913,0.4951,0.1695
"Stoke","Arsenal",12,7,2,1,1,1,0.0789,1.8105,11.7605,0.0882,1.5186,11.0464,0.3053,0.5728,0.1417
"Liverpool","Blackburn",10,22,1,7,2,1,0.0604,1.3607,10.9412,0.1184,1.7895,13.5289,0.5217,0.3447,0.1266
"Sunderland","Fulham",15,16,3,9,0,0,0.0959,1.8233,12.2895,0.0636,1.4254,11.5987,0.2387,0.3026,0.1564
"Tottenham","Everton",9,18,1,6,2,0,0.0743,1.4907,11.2771,0.0851,1.5139,12.1517,0.4644,0.3824,0.1499
"Arsenal","Burnley",5,12,0,4,1,0,0.0882,1.5186,11.0464,0.0395,1.6513,10.6316,0.5728,0.2632,0.1309
"West Ham","Bolton",13,21,2,9,0,2,0.0789,1.7491,11.8281,0.0895,1.7553,12.7421,0.3123,0.3053,0.1261
"Wolves","Man United",9,8,2,5,0,0,0.0789,1.6908,11.3684,0.0604,1.5062,11.1223,0.2105,0.6362,0.1417
"Everton","Hull",12,21,0,1,2,1,0.0851,1.5139,12.1517,0.1263,1.7368,12.2526,0.3824,0.2158,0.1450
"Wigan","Liverpool",15,14,1,7,1,0,0.0888,1.7039,12.1382,0.0604,1.3607,10.9412,0.2796,0.5217,0.1594
"Portsmouth","Birmingham",12,13,1,4,0,2,0.0789,1.5658,13.1184,0.1053,1.6184,12.2500,0.3026,0.2719,0.1411
"Sunderland","Bolton",14,10,2,6,1,0,0.0959,1.8233,12.2895,0.0895,1.7553,12.7421,0.2387,0.3053,0.1499
"Burnley","Stoke",12,10,2,4,0,1,0.0395,1.6513,10.6316,0.0789,1.8105,11.7605,0.2632,0.3053,0.1442
"Birmingham","Everton",10,11,1,3,1,2,0.1053,1.6184,12.2500,0.0851,1.5139,12.1517,0.2719,0.3824,0.1261
"Bolton","Wigan",20,13,1,4,1,0,0.0895,1.7553,12.7421,0.0888,1.7039,12.1382,0.3053,0.2796,0.1695
"Burnley","Wolves",10,21,1,6,0,1,0.0395,1.6513,10.6316,0.0789,1.6908,11.3684,0.2632,0.2105,0.1499
"Chelsea","West Ham",13,10,0,1,1,1,0.0882,1.6115,11.1981,0.0789,1.7491,11.8281,0.5913,0.3123,0.1526
"Hull","Arsenal",16,13,4,6,1,1,0.1263,1.7368,12.2526,0.0882,1.5186,11.0464,0.2158,0.5728,0.1594
"Stoke","Aston Villa",6,6,0,4,0,0,0.0789,1.8105,11.7605,0.0702,1.6509,12.3825,0.3053,0.3070,0.1614
"Tottenham","Blackburn",12,7,0,0,1,0,0.0743,1.4907,11.2771,0.1184,1.7895,13.5289,0.4644,0.3447,0.1442
"Man United","Fulham",7,11,1,3,0,0,0.0604,1.5062,11.1223,0.0636,1.4254,11.5987,0.6362,0.3026,0.1411
"Sunderland","Man City",12,10,2,8,1,0,0.0959,1.8233,12.2895,0.0855,1.6201,11.5378,0.2387,0.4951,0.1309
"Liverpool","Portsmouth",10,15,0,2,3,0,0.0604,1.3607,10.9412,0.0789,1.5658,13.1184,0.5217,0.3026,0.1692
"Wigan","Aston Villa",10,14,2,5,1,1,0.0888,1.7039,12.1382,0.0702,1.6509,12.3825,0.2796,0.3070,0.1499
"Arsenal","West Ham",7,24,3,6,1,0,0.0882,1.5186,11.0464,0.0789,1.7491,11.8281,0.5728,0.3123,0.1564
"Aston Villa","Wolves",10,12,1,4,1,2,0.0702,1.6509,12.3825,0.0789,1.6908,11.3684,0.3070,0.2105,0.1526
"Everton","Bolton",12,17,1,3,0,0,0.0851,1.5139,12.1517,0.0895,1.7553,12.7421,0.3824,0.3053,0.1266
"Portsmouth","Hull",7,8,1,2,1,1,0.0789,1.5658,13.1184,0.1263,1.7368,12.2526,0.3026,0.2158,0.1508
"Stoke","Tottenham",7,9,4,6,0,0,0.0789,1.8105,11.7605,0.0743,1.4907,11.2771,0.3053,0.4644,0.1695
"Sunderland","Birmingham",8,8,0,1,2,0,0.0959,1.8233,12.2895,0.1053,1.6184,12.2500,0.2387,0.2719,0.1417
"Wigan","Burnley",10,15,1,5,0,0,0.0888,1.7039,12.1382,0.0395,1.6513,10.6316,0.2796,0.2632,0.1411
"Blackburn","Chelsea",10,9,0,1,0,1,0.1184,1.7895,13.5289,0.0882,1.6115,11.1981,0.3447,0.5913,0.1499
"Fulham","Man City",8,9,0,0,0,2,0.0636,1.4254,11.5987,0.0855,1.6201,11.5378,0.3026,0.4951,0.1261
"Man United","Liverpool",10,15,2,7,1,1,0.0604,1.5062,11.1223,0.0604,1.3607,10.9412,0.6362,0.5217,0.1442
"West Ham","Wolves",9,24,0,2,0,1,0.0789,1.7491,11.8281,0.0789,1.6908,11.3684,0.3123,0.2105,0.1508
"Aston Villa","Sunderland",5,7,0,0,1,1,0.0702,1.6509,12.3825,0.0959,1.8233,12.2895,0.3070,0.2387,0.1695
"Blackburn","Birmingham",18,10,2,5,1,0,0.1184,1.7895,13.5289,0.1053,1.6184,12.2500,0.3447,0.2719,0.1526
"Man City","Everton",11,10,3,8,0,1,0.0855,1.6201,11.5378,0.0851,1.5139,12.1517,0.4951,0.3824,0.1417
"Portsmouth","Chelsea",11,11,3,8,0,1,0.0789,1.5658,13.1184,0.0882,1.6115,11.1981,0.3026,0.5913,0.1450
"Birmingham","Arsenal",13,13,3,8,0,0,0.1053,1.6184,12.2500,0.0882,1.5186,11.0464,0.2719,0.5728,0.1442
"Bolton","Man United",14,15,0,0,0,1,0.0895,1.7553,12.7421,0.0604,1.5062,11.1223,0.3053,0.6362,0.1564
"Chelsea","Aston Villa",12,5,3,8,2,1,0.0882,1.6115,11.1981,0.0702,1.6509,12.3825,0.5913,0.3070,0.1417
"Hull","Fulham",11,15,2,8,1,0,0.1263,1.7368,12.2526,0.0636,1.4254,11.5987,0.2158,0.3026,0.1309
"Tottenham","Portsmouth",5,9,0,1,2,0,0.0743,1.4907,11.2771,0.0789,1.5658,13.1184,0.4644,0.3026,0.1614
"West Ham","Stoke",14,17,0,2,0,0,0.0789,1.7491,11.8281,0.0789,1.8105,11.7605,0.3123,0.3053,0.1594
"Wolves","Everton",14,12,1,3,0,0,0.0789,1.6908,11.3684,0.0851,1.5139,12.1517,0.2105,0.3824,0.1411
"Burnley","Blackburn",15,12,3,8,0,1,0.0395,1.6513,10.6316,0.1184,1.7895,13.5289,0.2632,0.3447,0.1695
"Liverpool","Sunderland",11,9,0,1,2,0,0.0604,1.3607,10.9412,0.0959,1.8233,12.2895,0.5217,0.2387,0.1508
"Man City","Wigan",12,13,3,8,0,0,0.0855,1.6201,11.5378,0.0888,1.7039,12.1382,0.4951,0.2796,0.1692
"Arsenal","Wolves",10,13,0,2,0,0,0.0882,1.5186,11.0464,0.0789,1.6908,11.3684,0.5728,0.2105,0.1594
"Bolton","Aston Villa",13,14,2,4,0,1,0.0895,1.7553,12.7421,0.0702,1.6509,12.3825,0.3053,0.3070,0.1411
"Burnley","Man City",5,8,0,0,0,5,0.0395,1.6513,10.6316,0.0855,1.6201,11.5378,0.2632,0.4951,0.1266
"Man United","Chelsea",14,11,3,7,0,1,0.0604,1.5062,11.1223,0.0882,1.6115,11.1981,0.6362,0.5913,0.1695
"Portsmouth","Blackburn",11,10,4,5,0,0,0.0789,1.5658,13.1184,0.1184,1.7895,13.5289,0.3026,0.3447,0.1499
"Stoke","Hull",12,12,3,8,1,0,0.0789,1.8105,11.7605,0.1263,1.7368,12.2526,0.3053,0.2158,0.1261
"Sunderland","Tottenham",16,15,2,4,2,0,0.0959,1.8233,12.2895,0.0743,1.4907,11.2771,0.2387,0.4644,0.1450
"Birmingham","Liverpool",14,9,2,5,0,0,0.1053,1.6184,12.2500,0.0604,1.3607,10.9412,0.2719,0.5217,0.1564
"Everton","West Ham",7,17,2,7,1,0,0.0851,1.5139,12.1517,0.0789,1.7491,11.8281,0.3824,0.3123,0.1442
"Fulham","Wigan",11,10,1,4,0,1,0.0636,1.4254,11.5987,0.0888,1.7039,12.1382,0.3026,0.2796,0.1526
"Hull","Burnley",19,14,5,11,1,1,0.1263,1.7368,12.2526,0.0395,1.6513,10.6316,0.2158,0.2632,0.1564
"West Ham","Sunderland",12,20,1,5,0,0,0.0789,1.7491,11.8281,0.0959,1.8233,12.2895,0.3123,0.2387,0.1411
"Blackburn","Man United",14,12,1,4,0,0,0.1184,1.7895,13.5289,0.0604,1.5062,11.1223,0.3447,0.6362,0.1417
"Liverpool","Fulham",6,16,1,5,0,0,0.0604,1.3607,10.9412,0.0636,1.4254,11.5987,0.5217,0.3026,0.1594
"Man City","Birmingham",12,9,0,3,3,1,0.0855,1.6201,11.5378,0.1053,1.6184,12.2500,0.4951,0.2719,0.1508
"Wolves","Stoke",7,4,0,0,0,0,0.0789,1.6908,11.3684,0.0789,1.8105,11.7605,0.2105,0.3053,0.1309
"Chelsea","Bolton",13,22,1,6,1,0,0.0882,1.6115,11.1981,0.0895,1.7553,12.7421,0.5913,0.3053,0.1261
"Aston Villa","Everton",11,9,2,6,0,1,0.0702,1.6509,12.3825,0.0851,1.5139,12.1517,0.3070,0.3824,0.1564
"Tottenham","Arsenal",13,10,3,7,1,0,0.0743,1.4907,11.2771,0.0882,1.5186,11.0464,0.4644,0.5728,0.1526
"Wigan","Portsmouth",16,9,2,5,0,0,0.0888,1.7039,12.1382,0.0789,1.5658,13.1184,0.2796,0.3026,0.1695
"Birmingham","Hull",11,12,0,0,0,0,0.1053,1.6184,12.2500,0.1263,1.7368,12.2526,0.2719,0.2158,0.1526
"Blackburn","Everton",15,10,3,8,0,1,0.1184,1.7895,13.5289,0.0851,1.5139,12.1517,0.3447,0.3824,0.1594
"Fulham","Wolves",9,11,1,2,0,0,0.0636,1.4254,11.5987,0.0789,1.6908,11.3684,0.3026,0.2105,0.1695
"Man City","Man United",8,12,2,5,0,0,0.0855,1.6201,11.5378,0.0604,1.5062,11.1223,0.4951,0.6362,0.1564
"Stoke","Bolton",10,5,1,4,1,0,0.0789,1.8105,11.7605,0.0895,1.7553,12.7421,0.3053,0.3053,0.1692
"Sunderland","Burnley",14,17,3,8,2,0,0.0959,1.8233,12.2895,0.0395,1.6513,10.6316,0.2387,0.2632,0.1442
"Tottenham","Chelsea",7,14,2,8,2,0,0.0743,1.4907,11.2771,0.0882,1.6115,11.1981,0.4644,0.5913,0.1508
"Portsmouth","Aston Villa",5,10,0,0,1,1,0.0789,1.5658,13.1184,0.0702,1.6509,12.3825,0.3026,0.3070,0.1261
"Wigan","Arsenal",15,13,2,5,0,1,0.0888,1.7039,12.1382,0.0882,1.5186,11.0464,0.2796,0.5728,0.1450
"Liverpool","West Ham",8,12,0,2,2,0,0.0604,1.3607,10.9412,0.0789,1.7491,11.8281,0.5217,0.3123,0.1417
"Hull","Aston Villa",8,7,2,6,0,1,0.1263,1.7368,12.2526,0.0702,1.6509,12.3825,0.2158,0.3070,0.1695
"Arsenal","Man City",13,14,4,10,0,0,0.0882,1.5186,11.0464,0.0855,1.6201,11.5378,0.5728,0.4951,0.1695
"Bolton","Portsmouth",16,13,1,3,2,0,0.0895,1.7553,12.7421,0.0789,1.5658,13.1184,0.3053,0.3026,0.1442
"Hull","Sunderland",12,17,3,5,0,1,0.1263,1.7368,12.2526,0.0959,1.8233,12.2895,0.2158,0.2387,0.1261
"Man United","Tottenham",13,10,1,2,0,0,0.0604,1.5062,11.1223,0.0743,1.4907,11.2771,0.6362,0.4644,0.1594
"West Ham","Wigan",9,10,1,4,2,1,0.0789,1.7491,11.8281,0.0888,1.7039,12.1382,0.3123,0.2796,0.1266
"Wolves","Blackburn",9,8,0,1,0,1,0.0789,1.6908,11.3684,0.1184,1.7895,13.5289,0.2105,0.3447,0.1526
"Aston Villa","Birmingham",12,16,1,6,0,0,0.0702,1.6509,12.3825,0.1053,1.6184,12.2500,0.3070,0.2719,0.1564
"Burnley","Liverpool",13,11,2,5,0,0,0.0395,1.6513,10.6316,0.0604,1.3607,10.9412,0.2632,0.5217,0.1508
"Chelsea","Stoke",14,12,0,3,3,0,0.0882,1.6115,11.1981,0.0789,1.8105,11.7605,0.5913,0.3053,0.1499
"Everton","Fulham",7,12,0,1,0,1,0.0851,1.5139,12.1517,0.0636,1.4254,11.5987,0.3824,0.3026,0.1450
"Birmingham","Burnley",11,10,2,5,2,0,0.1053,1.6184,12.2500,0.0395,1.6513,10.6316,0.2719,0.2632,0.1417
"Man City","Aston Villa",6,9,1,4,2,1,0.0855,1.6201,11.5378,0.0702,1.6509,12.3825,0.4951,0.3070,0.1526
"Portsmouth","Wolves",10,13,0,1,2,1,0.0789,1.5658,13.1184,0.0789,1.6908,11.3684,0.3026,0.2105,0.1411
"Stoke","Everton",10,10,0,0,0,0,0.0789,1.8105,11.7605,0.0851,1.5139,12.1517,0.3053,0.3824,0.1442
"Tottenham","Bolton",11,10,0,3,1,0,0.0743,1.4907,11.2771,0.0895,1.7553,12.7421,0.4644,0.3053,0.1309
"Fulham","West Ham",10,14,0,0,1,0,0.0636,1.4254,11.5987,0.0789,1.7491,11.8281,0.3026,0.3123,0.1594
"Liverpool","Chelsea",7,7,1,4,0,1,0.0604,1.3607,10.9412,0.0882,1.6115,11.1981,0.5217,0.5913,0.1266
"Sunderland","Man United",10,9,3,8,0,1,0.0959,1.8233,12.2895,0.0604,1.5062,11.1223,0.2387,0.6362,0.1499
"Blackburn","Arsenal",19,15,2,6,1,1,0.1184,1.7895,13.5289,0.0882,1.5186,11.0464,0.3447,0.5728,0.1564
"Wigan","Hull",11,14,2,4,1,1,0.0888,1.7039,12.1382,0.1263,1.7368,12.2526,0.2796,0.2158,0.1508
"Fulham","Stoke",7,6,1,5,0,0,0.0636,1.4254,11.5987,0.0789,1.8105,11.7605,0.3026,0.3053,0.1417
"Man City","Tottenham",12,14,0,3,0,0,0.0855,1.6201,11.5378,0.0743,1.4907,11.2771,0.4951,0.4644,0.1499
"Arsenal","Fulham",11,10,2,6,3,0,0.0882,1.5186,11.0464,0.0636,1.4254,11.5987,0.5728,0.3026,0.1411
"Aston Villa","Blackburn",14,12,2,5,0,0,0.0702,1.6509,12.3825,0.1184,1.7895,13.5289,0.3070,0.3447,0.1499
"Bolton","Birmingham",14,17,2,9,1,0,0.0895,1.7553,12.7421,0.1053,1.6184,12.2500,0.3053,0.2719,0.1614
"Burnley","Tottenham",9,8,0,0,1,2,0.0395,1.6513,10.6316,0.0743,1.4907,11.2771,0.2632,0.4644,0.1695
"Chelsea","Wigan",14,9,2,6,2,0,0.0882,1.6115,11.1981,0.0888,1.7039,12.1382,0.5913,0.2796,0.1564
"Everton","Portsmouth",12,11,0,0,0,0,0.0851,1.5139,12.1517,0.0789,1.5658,13.1184,0.3824,0.3026,0.1417
"Hull","Liverpool",15,11,1,2,0,0,0.1263,1.7368,12.2526,0.0604,1.3607,10.9412,0.2158,0.5217,0.1594
"Man United","Stoke",10,4,2,4,2,0,0.0604,1.5062,11.1223,0.0789,1.8105,11.7605,0.6362,0.3053,0.1526
"West Ham","Man City",12,7,2,4,1,1,0.0789,1.7491,11.8281,0.0855,1.6201,11.5378,0.3123,0.4951,0.1442
"Wolves","Sunderland",11,19,1,4,1,1,0.0789,1.6908,11.3684,0.0959,1.8233,12.2895,0.2105,0.2387,0.1450
"Arsenal","West Brom",11,8,0,0,1,0,0.0882,1.5186,11.0464,0.0622,1.6196,11.3469,0.5728,0.2536,0.1442
"Bolton","Stoke",13,12,1,4,3,0,0.0895,1.7553,12.7421,0.0789,1.8105,11.7605,0.3053,0.3053,0.1309
"Everton","Blackburn",11,9,2,6,1,1,0.0851,1.5139,12.1517,0.1184,1.7895,13.5289,0.3824,0.3447,0.1594
"Hull","Fulham",10,9,3,6,1,1,0.1263,1.7368,12.2526,0.0636,1.4254,11.5987,0.2158,0.3026,0.1417
"Middlesbrough","Tottenham",11,12,1,4,0,0,0.0822,1.6875,12.9178,0.0743,1.4907,11.2771,0.2632,0.4644,0.1564
"Sunderland","Liverpool",13,12,0,2,0,0,0.0959,1.8233,12.2895,0.0604,1.3607,10.9412,0.2387,0.5217,0.1266
"West Ham","Wigan",14,11,2,5,2,0,0.0789,1.7491,11.8281,0.0888,1.7039,12.1382,0.3123,0.2796,0.1499
"Aston Villa","Man City",8,11,0,1,0,0,0.0702,1.6509,12.3825,0.0855,1.6201,11.5378,0.3070,0.4951,0.1508
"Chelsea","Portsmouth",10,6,0,1,3,0,0.0882,1.6115,11.1981,0.0789,1.5658,13.1184,0.5913,0.3026,0.1695
"Man United","Newcastle",15,11,3,6,1,1,0.0604,1.5062,11.1223,0.1018,1.5579,12.0000,0.6362,0.3544,0.1363
"Blackburn","Hull",11,15,0,1,1,1,0.1184,1.7895,13.5289,0.1263,1.7368,12.2526,0.3447,0.2158,0.1692
"Fulham","Arsenal",14,6,2,4,1,0,0.0636,1.4254,11.5987,0.0882,1.5186,11.0464,0.3026,0.5728,0.1564
"Liverpool","Middlesbrough",10,12,2,5,0,0,0.0604,1.3607,10.9412,0.0822,1.6875,12.9178,0.5217,0.2632,0.1363
"Newcastle","Bolton",8,13,1,4,0,0,0.1018,1.5579,12.0000,0.0895,1.7553,12.7421,0.3544,0.3053,0.1499
"Stoke","Aston Villa",15,5,1,2,1,0,0.0789,1.8105,11.7605,0.0702,1.6509,12.3825,0.3053,0.3070,0.1002
"Tottenham","Sunderland",12,12,1,4,0,0,0.0743,1.4907,11.2771,0.0959,1.8233,12.2895,0.4644,0.2387,0.1695
"West Brom","Everton",11,14,3,7,0,0,0.0622,1.6196,11.3469,0.0851,1.5139,12.1517,0.2536,0.3824,0.1612
"Man City","West Ham",12,16,0,2,0,0,0.0855,1.6201,11.5378,0.0789,1.7491,11.8281,0.4951,0.3123,0.1442
"Wigan","Chelsea",13,17,1,4,0,1,0.0888,1.7039,12.1382,0.0882,1.6115,11.1981,0.2796,0.5913,0.1266
"Portsmouth","Man United",11,11,2,6,0,1,0.0789,1.5658,13.1184,0.0604,1.5062,11.1223,0.3026,0.6362,0.1309
"Arsenal","Newcastle",12,11,2,6,2,0,0.0882,1.5186,11.0464,0.1018,1.5579,12.0000,0.5728,0.3544,0.1612
"Bolton","West Brom",18,16,2,6,0,0,0.0895,1.7553,12.7421,0.0622,1.6196,11.3469,0.3053,0.2536,0.1065
"Everton","Portsmouth",5,11,1,2,0,2,0.0851,1.5139,12.1517,0.0789,1.5658,13.1184,0.3824,0.3026,0.1002
"Hull","Wigan",18,12,1,2,0,2,0.1263,1.7368,12.2526,0.0888,1.7039,12.1382,0.2158,0.2796,0.1411
"Middlesbrough","Stoke",14,18,2,8,1,0,0.0822,1.6875,12.9178,0.0789,1.8105,11.7605,0.2632,0.3053,0.1695
